human_gene_id	mouse_gene_id	human_symbol	mouse_symbol
8928	14106	FOXH1	Foxh1
2299	14233	FOXI1	Foxi1
399823	270004	FOXI2	Foxi2
344167	232077	FOXI3	Foxi3
2302	15223	FOXJ1	Foxj1
55810	60611	FOXJ2	Foxj2
22887	230700	FOXJ3	Foxj3
221937	17425	FOXK1	Foxk1
3607	68837	FOXK2	Foxk2
2300	14241	FOXL1	Foxl1
668	26927	FOXL2	Foxl2
116033993	384244	FOXL3	Foxl3
2305	14235	FOXM1	Foxm1
8456	15218	FOXN1	Foxn1
3344	14236	FOXN2	Foxn2
1112	71375	FOXN3	Foxn3
121643	116810	FOXN4	Foxn4
2308	56458	FOXO1	Foxo1
2309	56484	FOXO3	Foxo3
4303	54601	FOXO4	Foxo4
100132074	329934	FOXO6	Foxo6
27086	108655	FOXP1	Foxp1
93986	114142	FOXP2	Foxp2
50943	20371	FOXP3	Foxp3
116113	74123	FOXP4	Foxp4
94234	15220	FOXQ1	Foxq1
139628	436240	FOXR2	Foxr2
55572	235169	FOXRED1	Foxred1
80020	239554	FOXRED2	Foxred2
2307	14239	FOXS1	Foxs1
2356	14287	FPGS	Fpgs
8790	75540	FPGT	Fpgt
2357	14293	FPR1	Fpr1
118924	70567	FRA10AC1	Fra10ac1
80144	231470	FRAS1	Fras1
23401	212398	FRAT2	Frat2
158326	329872	FREM1	Frem1
341640	242022	FREM2	Frem2
166752	333315	FREM3	Frem3
143678	75641	FREY1	Frey1
2483	14300	FRG1	Frg1
2444	14302	FRK	Frk
257019	242506	FRMD3	Frmd3
55691	209630	FRMD4A	Frmd4a
23150	232288	FRMD4B	Frmd4b
84978	228564	FRMD5	Frmd5
122786	319710	FRMD6	Frmd6
90167	385354	FRMD7	Frmd7
83786	67457	FRMD8	Frmd8
22844	666060	FRMPD1	Frmpd1
143162	268729	FRMPD2	Frmpd2
84443	245643	FRMPD3	Frmpd3
9758	333605	FRMPD4	Frmpd4
391059	20321	FRRS1	Frrs1
23732	230235	FRRS1L	Frrs1l
10818	327826	FRS2	Frs2
10817	107971	FRS3	Frs3
10129	320365	FRY	Fry
285527	72313	FRYL	Fryl
2487	20378	FRZB	Frzb
128061	66523	FSAF1	Fsaf1
100861412	100503583	FSBP	Fsbp
84075	623046	FSCB	Fscb
6624	14086	FSCN1	Fscn1
25794	238021	FSCN2	Fscn2
29999	56223	FSCN3	Fscn3
79187	240121	FSD1	Fsd1
83856	319636	FSD1L	Fsd1l
123722	244091	FSD2	Fsd2
2488	14308	FSHB	Fshb
2492	14309	FSHR	Fshr
161835	71313	FSIP1	Fsip1
401024	241516	FSIP2	Fsip2
10468	14313	FST	Fst
11167	14314	FSTL1	Fstl1
10272	83554	FSTL3	Fstl3
23105	320027	FSTL4	Fstl4
56884	213262	FSTL5	Fstl5
10841	14317	FTCD	Ftcd
2495	14319	FTH1	Fth1
94033	67634	FTMT	Ftmt
79068	26383	FTO	Fto
24140	54632	FTSJ1	Ftsj1
117246	56095	FTSJ3	Ftsj3
8880	51886	FUBP1	Fubp1
8939	320267	FUBP3	Fubp3
2517	71665	FUCA1	Fuca1
2519	66848	FUCA2	Fuca2
139341	72018	FUNDC1	Fundc1
65991	67391	FUNDC2	Fundc2
282969	69064	FUOM	Fuom
5045	18550	FURIN	Furin
2521	233908	FUS	Fus
2523	14343	FUT1	Fut1
2524	14344	FUT2	Fut2
2526	14345	FUT4	Fut4
2529	14347	FUT7	Fut7
2530	53618	FUT8	Fut8
10690	14348	FUT9	Fut9
80199	70300	FUZ	Fuz
2395	14297	FXN	Fxn
8087	14359	FXR1	Fxr1
9513	23879	FXR2	Fxr2
5348	56188	FXYD1	Fxyd1
5349	17178	FXYD3	Fxyd3
53827	18301	FXYD5	Fxyd5
53826	59095	FXYD6	Fxyd6
53822	57780	FXYD7	Fxyd7
2533	23880	FYB1	Fyb1
199920	242594	FYB2	Fyb2
79443	17281	FYCO1	Fyco1
2534	14360	FYN	Fyn
84248	69823	FYTTD1	Fyttd1
8321	14362	FZD1	Fzd1
2535	57265	FZD2	Fzd2
7976	14365	FZD3	Fzd3
8322	14366	FZD4	Fzd4
7855	14367	FZD5	Fzd5
8323	14368	FZD6	Fzd6
8324	14369	FZD7	Fzd7
8325	14370	FZD8	Fzd8
8326	14371	FZD9	Fzd9
11211	93897	FZD10	Fzd10
51343	56371	FZR1	Fzr1
50486	14373	G0S2	G0s2
55632	217558	G2E3	G2e3
10146	27041	G3BP1	G3bp1
9908	23881	G3BP2	G3bp2
2538	14377	G6PC1	G6pc1
57818	14378	G6PC2	G6pc2
92579	68401	G6PC3	G6pc3
2539	14381	G6PD	G6pdx
2548	14387	GAA	Gaa
2549	14388	GAB1	Gab1
9846	14389	GAB2	Gab2
139716	210710	GAB3	Gab3
11337	56486	GABARAP	Gabarap
23710	57436	GABARAPL1	Gabarapl1
11345	93739	GABARAPL2	Gabarapl2
2550	54393	GABBR1	Gabbr1
9568	242425	GABBR2	Gabbr2
2551	14390	GABPA	Gabpa
2553	14391	GABPB1	Gabpb1
126626	213054	GABPB2	Gabpb2
2554	14394	GABRA1	Gabra1
2555	14395	GABRA2	Gabra2
2556	14396	GABRA3	Gabra3
2557	14397	GABRA4	Gabra4
2558	110886	GABRA5	Gabra5
2559	14399	GABRA6	Gabra6
2560	14400	GABRB1	Gabrb1
2561	14401	GABRB2	Gabrb2
2562	14402	GABRB3	Gabrb3
2563	14403	GABRD	Gabrd
2564	14404	GABRE	Gabre
2565	14405	GABRG1	Gabrg1
2566	14406	GABRG2	Gabrg2
2567	14407	GABRG3	Gabrg3
2568	216643	GABRP	Gabrp
55879	57249	GABRQ	Gabrq
2569	14408	GABRR1	Gabrr1
2570	14409	GABRR2	Gabrr2
200959	328699	GABRR3	Gabrr3
2571	14415	GAD1	Gad1
2572	14417	GAD2	Gad2
1647	13197	GADD45A	Gadd45a
4616	17873	GADD45B	Gadd45b
10912	23882	GADD45G	Gadd45g
90480	102060	GADD45GIP1	Gadd45gip1
339896	73748	GADL1	Gadl1
2580	231580	GAK	Gak
51083	14419	GAL	Gal
9514	53897	GAL3ST1	Gal3st1
89792	545276	GAL3ST3	Gal3st3
79690	330217	GAL3ST4	Gal3st4
2581	14420	GALC	Galc
2582	74246	GALE	Gale
2584	14635	GALK1	Galk1
2585	69976	GALK2	Galk2
130589	319625	GALM	Galm
2588	50917	GALNS	Galns
2589	14423	GALNT1	Galnt1
2590	108148	GALNT2	Galnt2
2591	14425	GALNT3	Galnt3
11227	241391	GALNT5	Galnt5
11226	207839	GALNT6	Galnt6
51809	108150	GALNT7	Galnt7
50614	231605	GALNT9	Galnt9
55568	171212	GALNT10	Galnt10
63917	231050	GALNT11	Galnt11
79695	230145	GALNT12	Galnt12
114805	271786	GALNT13	Galnt13
79623	71685	GALNT14	Galnt14
117248	78754	GALNT15	Galnt15
57452	108760	GALNT16	Galnt16
64409	212996	GALNT17	Galnt17
374378	233733	GALNT18	Galnt18
168391	67909	GALNTL5	Galntl5
442117	270049	GALNTL6	Galntl6
85569	232836	GALP	Galp
2587	14427	GALR1	Galr1
8811	14428	GALR2	Galr2
8484	14429	GALR3	Galr3
2592	14430	GALT	Galt
2593	14431	GAMT	Gamt
8139	209239	GAN	Gan
23193	14376	GANAB	Ganab
2595	76051	GANC	Ganc
2596	14432	GAP43	Gap43
2597	14433	GAPDH	Gapdh
26330	14447	GAPDHS	Gapdhs
202309	238875	GAPT	Gapt
26130	66691	GAPVD1	Gapvd1
54433	68147	GAR1	Gar1
64762	381126	GAREM1	Garem1
150946	242915	GAREM2	Garem2
346653	245884	GARIN1A	Garin1a
84691	330277	GARIN1B	Garin1b
161142	70897	GARIN2	Garin2
153745	432552	GARIN3	Garin3
149647	619288	GARIN4	Garin4
112703	75538	GARIN5A	Garin5a
284418	243822	GARIN5B	Garin5b
84253	99326	GARNL3	Garnl3
9710	233103	GARRE1	Garre1
2617	353172	GARS1	Gars1
2618	14450	GART	Gart
2619	14451	GAS1	Gas1
2620	14453	GAS2	Gas2
10634	78926	GAS2L1	Gas2l1
246176	237891	GAS2L2	Gas2l2
283431	237436	GAS2L3	Gas2l3
2621	14456	GAS6	Gas6
8522	14457	GAS7	Gas7
729085	245050	GASK1A	Gask1a
51313	68659	GASK1B	Gask1b
2520	14459	GAST	Gast
2623	14460	GATA1	Gata1
2624	14461	GATA2	Gata2
2625	14462	GATA3	Gata3
2626	14463	GATA4	Gata4
140628	14464	GATA5	Gata5
2627	14465	GATA6	Gata6
57798	67210	GATAD1	Gatad1
54815	234366	GATAD2A	Gatad2a
57459	229542	GATAD2B	Gatad2b
5188	229487	GATB	Gatb
283459	384281	GATC	Gatc
347862	213350	GATD1	Gatd1
2628	67092	GATM	Gatm
2629	14466	GBA1	Gba1
57704	230101	GBA2	Gba2
2632	74185	GBE1	Gbe1
8729	107338	GBF1	Gbf1
26301	227671	GBGT1	Gbgt1
2636	231044	GBX1	Gbx1
2637	14472	GBX2	Gbx2
2638	14473	GC	Gc
25801	227960	GCA	Gca
23464	26912	GCAT	Gcat
79571	74375	GCC1	Gcc1
9648	70297	GCC2	Gcc2
2639	270076	GCDH	Gcdh
6936	330361	GCFC2	Gcfc2
2641	14526	GCG	Gcg
2642	14527	GCGR	Gcgr
2643	14528	GCH1	Gch1
2644	320415	GCHFR	Gchfr
2645	103988	GCK	Gck
2646	231103	GCKR	Gckr
2729	14629	GCLC	Gclc
2730	14630	GCLM	Gclm
8521	14531	GCM1	Gcm1
9247	107889	GCM2	Gcm2
10985	231659	GCN1	Gcn1
2650	14537	GCNT1	Gcnt1
2651	14538	GCNT2	Gcnt2
9245	72077	GCNT3	Gcnt3
51301	218476	GCNT4	Gcnt4
257144	14525	GCSAM	Gcsam
2653	68133	GCSH	Gcsh
9615	14544	GDA	Gda
54332	14545	GDAP1	Gdap1
78997	228858	GDAP1L1	Gdap1l1
54834	14547	GDAP2	Gdap2
51573	56209	GDE1	Gde1
2657	14559	GDF1	Gdf1
2658	12165	GDF2	Gdf2
9573	14562	GDF3	Gdf3
8200	14563	GDF5	Gdf5
392255	242316	GDF6	Gdf6
151449	238057	GDF7	Gdf7
2661	14566	GDF9	Gdf9
2662	14560	GDF10	Gdf10
10220	14561	GDF11	Gdf11
9518	23886	GDF15	Gdf15
2664	14567	GDI1	Gdi1
2665	14569	GDI2	Gdi2
2668	14573	GDNF	Gdnf
284161	66569	GDPD1	Gdpd1
54857	71584	GDPD2	Gdpd2
79153	68616	GDPD3	Gdpd3
220032	233537	GDPD4	Gdpd4
81544	233552	GDPD5	Gdpd5
390637	269952	GDPGP1	Gdpgp1
2669	14579	GEM	Gem
8487	66603	GEMIN2	Gemin2
50628	276919	GEMIN4	Gemin4
25929	216766	GEMIN5	Gemin5
79760	69731	GEMIN7	Gemin7
54960	237221	GEMIN8	Gemin8
348654	209334	GEN1	Gen1
7485	71446	GET1	Get1
439	56495	GET3	Get3
51608	67604	GET4	Get4
2670	14580	GFAP	Gfap
2671	11692	GFER	Gfer
2672	14581	GFI1	Gfi1
8328	14582	GFI1B	Gfi1b
85476	28030	GFM1	Gfm1
84340	320806	GFM2	Gfm2
54438	328232	GFOD1	Gfod1
81577	70575	GFOD2	Gfod2
2673	14583	GFPT1	Gfpt1
9945	14584	GFPT2	Gfpt2
2674	14585	GFRA1	Gfra1
2675	14586	GFRA2	Gfra2
2676	14587	GFRA3	Gfra3
64096	14588	GFRA4	Gfra4
389400	404194	GFRAL	Gfral
7264	22122	GFUS	Gfus
100507003	100039953	GFY	Gfy
26088	106039	GGA1	Gga1
23062	74105	GGA2	Gga2
23163	260302	GGA3	Gga3
87769	223267	GGACT	Ggact
79017	110175	GGCT	Ggct
2677	56316	GGCX	Ggcx
8836	14590	GGH	Ggh
199720	243897	GGN	Ggn
79893	217039	GGNBP2	Ggnbp2
9453	14593	GGPS1	Ggps1
2687	23887	GGT5	Ggt5
124975	71522	GGT6	Ggt6
2686	207182	GGT7	Ggt7
84514	80860	GHDC	Ghdc
27069	66092	GHITM	Ghitm
2690	14600	GHR	Ghr
2691	14601	GHRH	Ghrh
2692	14602	GHRHR	Ghrhr
51738	58991	GHRL	Ghrl
2693	208188	GHSR	Ghsr
79018	66771	GID4	Gid4
54994	76425	GID8	Gid8
64599	57330	GIGYF1	Gigyf1
26058	227331	GIGYF2	Gigyf2
170575	16205	GIMAP1	Gimap1
55303	107526	GIMAP4	Gimap4
155038	243374	GIMAP8	Gimap8
100507096	433653	GIMD1	Gimd1
54826	252876	GIN1	Gin1
116254	215751	GINM1	Ginm1
9837	69270	GINS1	Gins1
51659	272551	GINS2	Gins2
64785	78833	GINS3	Gins3
84296	109145	GINS4	Gins4
2695	14607	GIP	Gip
10755	67903	GIPC1	Gipc1
54810	54120	GIPC2	Gipc2
126326	209047	GIPC3	Gipc3
2696	381853	GIPR	Gipr
28964	216963	GIT1	Git1
9815	26431	GIT2	Git2
2697	14609	GJA1	Gja1
2700	14611	GJA3	Gja3
2701	14612	GJA4	Gja4
2702	14613	GJA5	Gja5
2703	14616	GJA8	Gja8
84694	14610	GJA10	Gja10
2705	14618	GJB1	Gjb1
2706	14619	GJB2	Gjb2
2707	14620	GJB3	Gjb3
127534	14621	GJB4	Gjb4
2709	14622	GJB5	Gjb5
10804	14623	GJB6	Gjb6
10052	14615	GJC1	Gjc1
57165	118454	GJC2	Gjc2
349149	118446	GJC3	Gjc3
57369	14617	GJD2	Gjd2
125111	353155	GJD3	Gjd3
219770	225152	GJD4	Gjd4
100126572	76743	GJE1	Gje1
2710	14933	GK	Gk
256356	235533	GK5	Gk5
80318	56278	GKAP1	Gkap1
56287	66283	GKN1	Gkn1
200504	66284	GKN2	Gkn2
2717	11605	GLA	Gla
2720	12091	GLB1	Glb1
79411	74577	GLB1L	Glb1l
89944	244757	GLB1L2	Glb1l2
112937	70893	GLB1L3	Glb1l3
113263	170772	GLCCI1	Glcci1
26035	93683	GLCE	Glce
2731	104174	GLDC	Gldc
342035	235379	GLDN	Gldn
2733	74412	GLE1	Gle1
2734	20340	GLG1	Glg1
2735	14632	GLI1	Gli1
2736	14633	GLI2	Gli2
2737	14634	GLI3	Gli3
2738	72665	GLI4	2810039B14Rik
11010	73690	GLIPR1	Glipr1
144321	67537	GLIPR1L2	Glipr1l2
152007	384009	GLIPR2	Glipr2
148979	230587	GLIS1	Glis1
84662	83396	GLIS2	Glis2
169792	226075	GLIS3	Glis3
11146	170823	GLMN	Glmn
112770	56700	GLMP	Glmp
2739	109801	GLO1	Glo1
51031	67201	GLOD4	Glod4
392465	69824	GLOD5	Glod5
2740	14652	GLP1R	Glp1r
9340	93896	GLP2R	Glp2r
2741	14654	GLRA1	Glra1
2742	237213	GLRA2	Glra2
8001	110304	GLRA3	Glra3
2743	14658	GLRB	Glrb
2745	93692	GLRX	Glrx
51022	69367	GLRX2	Glrx2
10539	30926	GLRX3	Glrx3
51218	73046	GLRX5	Glrx5
2744	14660	GLS	Gls
27165	216456	GLS2	Gls2
144423	319804	GLT1D1	Glt1d1
360203	71103	GLT6D1	Glt6d1
55830	76485	GLT8D1	Glt8d1
83468	74782	GLT8D2	Glt8d2
51228	56356	GLTP	Gltp
388323	216871	GLTPD2	Gltpd2
2746	14661	GLUD1	Glud1
2752	14645	GLUL	Glul
389396	435528	GLYATL3	Glyatl3
132158	235582	GLYCTK	Glyctk
84656	74022	GLYR1	Glyr1
2760	14667	GM2A	Gm2a
64395	23885	GMCL1	Gmcl1
2762	218138	GMDS	Gmds
10691	56809	GMEB1	Gmeb1
26205	229004	GMEB2	Gmeb2
2764	63985	GMFB	Gmfb
9535	63986	GMFG	Gmfg
51291	78816	GMIP	Gmip
647309	239789	GMNC	Gmnc
51053	57441	GMNN	Gmnn
29926	69080	GMPPA	Gmppa
29925	331026	GMPPB	Gmppb
2766	66355	GMPR	Gmpr
51292	105446	GMPR2	Gmpr2
8833	229363	GMPS	Gmps
2767	14672	GNA11	Gna11
2768	14673	GNA12	Gna12
10672	14674	GNA13	Gna13
9630	14675	GNA14	Gna14
2769	14676	GNA15	Gna15
2770	14677	GNAI1	Gnai1
2771	14678	GNAI2	Gnai2
2773	14679	GNAI3	Gnai3
2774	14680	GNAL	Gnal
2775	14681	GNAO1	Gnao1
2776	14682	GNAQ	Gnaq
2778	14683	GNAS	Gnas
2779	14685	GNAT1	Gnat1
2780	14686	GNAT2	Gnat2
346562	242851	GNAT3	Gnat3
2781	14687	GNAZ	Gnaz
2782	14688	GNB1	Gnb1
54584	13972	GNB1L	Gnb1l
2783	14693	GNB2	Gnb2
2784	14695	GNB3	Gnb3
59345	14696	GNB4	Gnb4
10681	14697	GNB5	Gnb5
10020	50798	GNE	Gne
54331	14702	GNG2	Gng2
2785	14704	GNG3	Gng3
2786	14706	GNG4	Gng4
2787	14707	GNG5	Gng5
2788	14708	GNG7	Gng7
94235	14709	GNG8	Gng8
2790	14700	GNG10	Gng10
2791	66066	GNG11	Gng11
55970	14701	GNG12	Gng12
51764	64337	GNG13	Gng13
105372280	100503710	GNG14	Gng14
2792	14699	GNGT1	Gngt1
2793	14710	GNGT2	Gngt2
2794	14670	GNL1	Gnl1
29889	230737	GNL2	Gnl2
26354	30877	GNL3	Gnl3
54552	237107	GNL3L	Gnl3l
27232	14711	GNMT	Gnmt
8443	14712	GNPAT	Gnpat
10007	26384	GNPDA1	Gnpda1
132789	67980	GNPDA2	Gnpda2
64841	54342	GNPNAT1	Gnpnat1
79158	432486	GNPTAB	Gnptab
84572	214505	GNPTG	Gnptg
2796	14714	GNRH1	Gnrh1
2798	14715	GNRHR	Gnrhr
2799	75612	GNS	Gns
2800	76899	GOLGA1	Golga1
2801	99412	GOLGA2	Golga2
2802	269682	GOLGA3	Golga3
2803	54214	GOLGA4	Golga4
9950	27277	GOLGA5	Golga5
51125	57437	GOLGA7	Golga7
401647	71146	GOLGA7B	Golga7b
2804	224139	GOLGB1	Golgb1
27333	73124	GOLIM4	Golim4
51280	105348	GOLM1	Golm1
113201	319996	GOLM2	Golm2
64083	66629	GOLPH3	Golph3
55204	229593	GOLPH3L	Golph3l
127845	68338	GOLT1A	Golt1a
51026	66964	GOLT1B	Golt1b
54856	76022	GON4L	Gon4l
57120	94221	GOPC	Gopc
92344	98376	GORAB	Gorab
64689	74498	GORASP1	Gorasp1
26003	70231	GORASP2	Gorasp2
9527	53334	GOSR1	Gosr1
9570	56494	GOSR2	Gosr2
2805	14718	GOT1	Got1
137362	76615	GOT1L1	Got1l1
2806	14719	GOT2	Got2
2811	14723	GP1BA	Gp1ba
2812	14724	GP1BB	Gp1bb
2813	67133	GP2	Gp2
2814	14729	GP5	Gp5
51206	243816	GP6	Gp6
2815	54368	GP9	Gp9
10223	59290	GPA33	Gpa33
8733	14731	GPAA1	Gpaa1
55425	67467	GPALPP1	Gpalpp1
57678	14732	GPAM	Gpam
7918	81845	GPANK1	Gpank1
84803	231510	GPAT3	Gpat3
137964	102247	GPAT4	Gpat4
55094	67471	GPATCH1	Gpatch1
55105	67769	GPATCH2	Gpatch2
55668	70373	GPATCH2L	Gpatch2l
63906	242691	GPATCH3	Gpatch3
54865	66614	GPATCH4	Gpatch4
23131	237943	GPATCH8	Gpatch8
253635	53951	GPATCH11	Gpatch11
151306	227289	GPBAR1	Gpbar1
65056	73274	GPBP1	Gpbp1
60313	77110	GPBP1L1	Gpbp1l1
2817	14733	GPC1	Gpc1
221914	71951	GPC2	Gpc2
2719	14734	GPC3	Gpc3
2239	14735	GPC4	Gpc4
2262	103978	GPC5	Gpc5
10082	23888	GPC6	Gpc6
56261	74182	GPCPD1	Gpcpd1
2819	14555	GPD1	Gpd1
23171	333433	GPD1L	Gpd1l
2820	14571	GPD2	Gpd2
2852	76854	GPER1	Gper1
170589	170458	GPHA2	Gpha2
122876	217674	GPHB5	Gphb5
10243	268566	GPHN	Gphn
2821	14751	GPI	Gpi1
338328	68453	GPIHBP1	Gpihbp1
27238	209416	GPKOW	Gpkow
2822	14756	GPLD1	Gpld1
2823	234267	GPM6A	Gpm6a
2824	14758	GPM6B	Gpm6b
11321	74254	GPN1	Gpn1
54707	100210	GPN2	Gpn2
51184	68080	GPN3	Gpn3
10457	93695	GPNMB	Gpnmb
2827	14748	GPR3	Gpr3
2828	319197	GPR4	Gpr4
2830	140741	GPR6	Gpr6
2835	14738	GPR12	Gpr12
2838	71223	GPR15	Gpr15
387695	70045	GPR15LG	Gpr15lg
2840	574402	GPR17	Gpr17
2841	110168	GPR18	Gpr18
2842	14760	GPR19	Gpr19
2843	239530	GPR20	Gpr20
2844	338346	GPR21	Gpr21
2845	73010	GPR22	Gpr22
2848	383563	GPR25	Gpr25
2849	233919	GPR26	Gpr26
2850	14761	GPR27	Gpr27
2853	436440	GPR31	Gpr31b
2856	14762	GPR33	Gpr33
2857	23890	GPR34	Gpr34
2859	64095	GPR35	Gpr35
2861	14763	GPR37	Gpr37
9283	171469	GPR37L1	Gpr37l1
2863	71111	GPR39	Gpr39
11250	93690	GPR45	Gpr45
9248	14765	GPR50	Gpr50
9293	620246	GPR52	Gpr52
9290	227326	GPR55	Gpr55
83873	229714	GPR61	Gpr61
118442	436090	GPR62	Gpr62
81491	81006	GPR63	Gpr63
8477	14744	GPR65	Gpr65
8111	238377	GPR68	Gpr68
10936	237716	GPR75	Gpr75
27197	319200	GPR82	Gpr82
10888	14608	GPR83	Gpr83
53831	80910	GPR84	Gpr84
54329	64450	GPR85	Gpr85
53836	84111	GPR87	Gpr87
54112	64378	GPR88	Gpr88
83550	245424	GPR101	Gpr101
57720	277463	GPR107	Gpr107
56927	78308	GPR108	Gpr108
139760	236781	GPR119	Gpr119
29933	56696	GPR132	Gpr132
64582	238252	GPR135	Gpr135
56834	107173	GPR137	Gpr137
7107	83924	GPR137B	Gpr137b
283554	70713	GPR137C	Gpr137c
124274	209776	GPR139	Gpr139
353345	353346	GPR141	Gpr141
350383	217302	GPR142	Gpr142
4935	18241	GPR143	Gpr143
115330	80290	GPR146	Gpr146
344758	229357	GPR149	Gpr149
285601	238725	GPR150	Gpr150
134391	240239	GPR151	Gpr151
390212	269053	GPR152	Gpr152
387509	100129	GPR153	Gpr153
151556	68526	GPR155	Gpr155
165829	239845	GPR156	Gpr156
80045	269604	GPR157	Gpr157
57512	241263	GPR158	Gpr158
26996	71862	GPR160	Gpr160
23432	240888	GPR161	Gpr161
27239	14788	GPR162	Gpr162
29909	229323	GPR171	Gpr171
54328	70771	GPR173	Gpr173
84636	213439	GPR174	Gpr174
11245	381413	GPR176	Gpr176
440435	217143	GPR179	Gpr179
160897	58245	GPR180	Gpr180
1880	321019	GPR183	Gpr183
9737	67298	GPRASP1	Gprasp1
9052	232431	GPRC5A	Gprc5a
51704	64297	GPRC5B	Gprc5b
55890	70355	GPRC5C	Gprc5c
55507	93746	GPRC5D	Gprc5d
222545	210198	GPRC6A	Gprc6a
114787	26913	GPRIN1	Gprin1
9721	432839	GPRIN2	Gprin2
285513	243385	GPRIN3	Gprin3
2873	209318	GPS1	Gps1
2874	56310	GPS2	Gps2
26086	67839	GPSM1	Gpsm1
29899	76123	GPSM2	Gpsm2
63940	106512	GPSM3	Gpsm3
2875	76282	GPT	Gpt
84706	108682	GPT2	Gpt2
2876	14775	GPX1	Gpx1
2877	14776	GPX2	Gpx2
2878	14778	GPX3	Gpx3
2879	625249	GPX4	Gpx4
2880	14780	GPX5	Gpx5
257202	75512	GPX6	Gpx6
2882	67305	GPX7	Gpx7
493869	69590	GPX8	Gpx8
57655	52857	GRAMD1A	Gramd1a
57476	235283	GRAMD1B	Gramd1b
54762	207798	GRAMD1C	Gramd1c
196996	546134	GRAMD2A	Gramd2a
65983	107022	GRAMD2B	Gramd2b
23151	223752	GRAMD4	Gramd4
9402	17444	GRAP2	Grap2
2885	14784	GRB2	Grb2
2886	14786	GRB7	Grb7
2887	14783	GRB10	Grb10
2888	50915	GRB14	Grb14
9687	268527	GREB1	Greb1
80000	381157	GREB1L	Greb1l
26585	23892	GREM1	Grem1
64388	23893	GREM2	Grem2
283875	320309	GREP1	Grep1
29841	195733	GRHL1	Grhl1
79977	252973	GRHL2	Grhl2
57822	230824	GRHL3	Grhl3
9380	76238	GRHPR	Grhpr
2890	14799	GRIA1	Gria1
2891	14800	GRIA2	Gria2
2892	53623	GRIA3	Gria3
2893	14802	GRIA4	Gria4
2894	14803	GRID1	Grid1
2895	14804	GRID2	Grid2
392862	170935	GRID2IP	Grid2ip
402635	77998	GRIFIN	Grifin
2897	14805	GRIK1	Grik1
2898	14806	GRIK2	Grik2
2899	14807	GRIK3	Grik3
2900	110637	GRIK4	Grik4
2901	14809	GRIK5	Grik5
2902	14810	GRIN1	Grin1
2903	14811	GRIN2A	Grin2a
2904	14812	GRIN2B	Grin2b
2905	14813	GRIN2C	Grin2c
2906	14814	GRIN2D	Grin2d
116443	242443	GRIN3A	Grin3a
116444	170483	GRIN3B	Grin3b
2907	66168	GRINA	Grina
23426	74053	GRIP1	Grip1
80852	243547	GRIP2	Grip2
56850	54645	GRIPAP1	Gripap1
6011	24013	GRK1	Grk1
156	110355	GRK2	Grk2
157	320129	GRK3	Grk3
2868	14772	GRK4	Grk4
2869	14773	GRK5	Grk5
2870	26385	GRK6	Grk6
2911	14816	GRM1	Grm1
2912	108068	GRM2	Grm2
2913	108069	GRM3	Grm3
2914	268934	GRM4	Grm4
2915	108071	GRM5	Grm5
2916	108072	GRM6	Grm6
2917	108073	GRM7	Grm7
2918	14823	GRM8	Grm8
2896	14824	GRN	Grn
2922	225642	GRP	Grp
80273	17713	GRPEL1	Grpel1
134266	17714	GRPEL2	Grpel2
2925	14829	GRPR	Grpr
2926	231413	GRSF1	Grsf1
79774	66790	GRTP1	Grtp1
83743	101612	GRWD1	Grwd1
389207	433899	GRXCR1	Grxcr1
643226	332309	GRXCR2	Grxcr2
54103	212167	GSAP	Gsap
145258	14836	GSC	Gsc
2928	195333	GSC2	Gsc2
79792	69146	GSDMD	Gsdmd
1687	54722	GSDME	Gsdme
23199	382034	GSE1	Gse1
83445	14840	GSG1	Gsg1
146395	269994	GSG1L	Gsg1l
644070	544792	GSG1L2	Gsg1l2
2931	606496	GSK3A	Gsk3a
2932	56637	GSK3B	Gsk3b
51527	66787	GSKIP	Gskip
2934	227753	GSN	Gsn
2935	14852	GSPT1	Gspt1
23708	14853	GSPT2	Gspt2
2936	14782	GSR	Gsr
2937	14854	GSS	Gss
79807	67553	GSTCD	Gstcd
373156	76263	GSTK1	Gstk1
2947	14866	GSTM3	Gstm5
9446	14873	GSTO1	Gsto1
119391	68214	GSTO2	Gsto2
2952	14871	GSTT1	Gstt1
25774	75886	GSTT4	Gstt4
2954	14874	GSTZ1	Gstz1
219409	14842	GSX1	Gsx1
170825	14843	GSX2	Gsx2
2957	83602	GTF2A1	Gtf2a1
2958	235459	GTF2A2	Gtf2a2
2959	229906	GTF2B	Gtf2b
2960	74197	GTF2E1	Gtf2e1
2961	68153	GTF2E2	Gtf2e2
2962	98053	GTF2F1	Gtf2f1
2963	68705	GTF2F2	Gtf2f2
2965	14884	GTF2H1	Gtf2h1
2967	209357	GTF2H3	Gtf2h3
2968	14885	GTF2H4	Gtf2h4
404672	66467	GTF2H5	Gtf2h5
2969	14886	GTF2I	Gtf2i
9569	57080	GTF2IRD1	Gtf2ird1
2971	66596	GTF3A	Gtf3a
2975	233863	GTF3C1	Gtf3c1
2976	71752	GTF3C2	Gtf3c2
9330	98488	GTF3C3	Gtf3c3
9329	269252	GTF3C4	Gtf3c4
9328	70239	GTF3C5	Gtf3c5
112495	67371	GTF3C6	Gtf3c6
9567	14904	GTPBP1	Gtpbp1
54676	56055	GTPBP2	Gtpbp2
84705	70359	GTPBP3	Gtpbp3
23560	69237	GTPBP4	Gtpbp4
